-139;693.78
-138;692.89
-137;692.77
-136;692.25
-135;691.09
-134;690.71
-133;689.95
-132;689.30
-131;688.80
-130;688.13
-129;687.34
-128;686.76
-127;686.16
-126;685.67
-125;684.79
-124;684.26
-123;683.65
-122;682.84
-121;682.34
-120;681.80
-119;681.13
-118;680.53
-117;679.71
-116;679.25
-115;678.33
-114;677.92
-113;677.39
-112;676.64
-111;675.93
-110;675.22
-109;674.63
-108;673.97
-107;673.30
-106;672.86
-105;672.19
-104;671.33
-103;670.85
-102;670.47
-101;669.50
-100;668.99
-99;668.43
-98;667.66
-97;667.05
-96;666.37
-95;665.79
-94;665.22
-93;664.35
-92;663.77
-91;663.40
-90;662.50
-89;662.02
-88;661.12
-87;660.54
-86;660.04
-85;659.36
-84;658.82
-83;657.96
-82;657.57
-81;656.81
-80;655.90
-79;655.50
-78;654.97
-77;654.25
-76;653.72
-75;652.69
-74;652.29
-73;651.58
-72;651.02
-71;650.54
-70;649.57
-69;648.91
-68;648.35
-67;647.67
-66;647.25
-65;646.51
-64;645.84
-63;645.20
-62;644.60
-61;643.99
-60;643.15
-59;642.62
-58;642.10
-57;641.55
-56;640.70
-55;640.01
-54;639.43
-53;638.91
-52;638.43
-51;637.56
-50;636.69
-49;636.13
-48;635.55
-47;634.99
-46;634.22
-45;634.00
-44;633.28
-43;632.49
-42;631.97
-41;631.15
-40;630.87
-39;629.95
-38;629.44
-37;628.84
-36;628.09
-35;627.61
-34;626.89
-33;626.27
-32;625.62
-31;625.36
-30;624.49
-29;623.83
-28;622.97
-27;622.54
-26;621.81
-25;621.07
-24;620.37
-23;620.06
-22;619.41
-21;618.79
-20;617.89
-19;617.25
-18;616.82
-17;616.26
-16;615.74
-15;615.07
-14;614.27
-13;613.58
-12;612.85
-11;612.41
-10;611.91
-9;611.03
-8;610.47
-7;609.95
-6;609.33
-5;608.67
-4;608.10
-3;607.40
-2;606.82
-1;606.13
0;605.49
1;604.91
2;604.32
3;603.66
4;603.21
5;602.54
6;601.99
7;601.07
8;600.70
9;599.99
10;599.42
11;598.87
12;598.16
13;597.56
14;597.04
15;596.37
16;595.93
17;594.98
18;594.44
19;594.09
20;593.03
21;592.42
22;591.76
23;591.12
24;590.60
25;589.81
26;589.37
27;588.79
28;587.93
29;587.62
30;586.95
31;586.24
32;585.57
33;585.08
34;584.31
35;583.77
36;582.97
37;582.65
38;581.84
39;581.24
40;580.76
41;579.73
42;579.35
43;578.83
44;578.09
45;577.65
46;576.85
47;576.50
48;575.80
49;574.97
50;574.57
51;573.81
52;573.41
53;572.78
54;571.80
55;571.31
56;570.71
57;570.24
58;569.55
59;568.85
60;568.15
61;567.60
62;567.07
63;566.51
64;565.78
65;565.38
66;564.60
67;563.98
68;563.44
69;563.03
70;562.20
71;561.49
72;560.70
73;560.07
74;559.92
75;559.00
76;558.49
77;557.91
78;557.02
79;556.64
80;555.83
81;555.42
82;554.63
83;553.95
84;553.50
85;552.91
86;552.07
87;551.67
88;550.86
89;550.54
90;549.83
91;549.12
92;548.51
93;548.05
94;547.38
95;546.85
96;546.07
97;545.49
98;545.09
99;544.45
100;543.93
101;543.02
102;542.66
103;542.23
104;541.40
105;540.84
106;540.00
107;539.71
108;538.99
109;538.25
110;537.85
111;537.18
112;536.42
113;536.08
114;535.06
115;534.56
116;534.21
117;533.49
118;533.00
119;532.15
120;531.68
121;531.22
122;530.44
123;529.91
124;529.30
125;528.66
126;528.05
127;527.31
128;526.85
129;526.25
130;525.76
131;525.06
132;524.15
133;523.66
134;523.40
135;522.78
136;522.07
137;521.43
138;520.64
139;520.23
140;519.62
141;519.03
142;518.48
143;517.94
144;517.51
145;516.76
146;516.12
147;515.64
148;515.04
149;514.29
150;513.86
151;513.22
152;512.40
153;511.82
154;511.35
155;510.94
156;510.04
157;509.64
158;509.14
159;508.24
160;507.86
161;507.25
162;506.73
163;506.03
164;505.50
165;504.88
166;504.32
167;503.64
168;503.27
169;502.42
170;501.75
171;501.49
172;500.49
173;499.98
174;499.32
175;498.81
176;498.14
177;497.55
178;497.16
179;496.41
180;495.84
181;495.52
182;494.80
183;494.04
184;493.48
185;493.10
186;492.40
187;491.58
188;491.13
189;490.62
190;489.92
191;489.45
192;488.85
193;488.01
194;487.50
195;487.28
196;486.63
197;485.71
198;485.22
199;484.93
200;483.95
201;483.36
202;482.86
203;482.16
204;481.74
205;481.27
206;480.56
207;479.86
208;479.40
209;478.94
210;478.02
211;477.43
212;477.09
213;476.46
214;475.80
215;475.47
216;474.77
217;474.12
218;473.56
219;472.98
220;472.13
221;471.69
222;471.24
223;470.72
224;469.71
